Id,Target,Split
356ec47e-bbb4-11e8-b2ba-ac1f6b6435d0,23,val
ef712094-bba8-11e8-b2ba-ac1f6b6435d0,0 25,val
72bbea3c-bbaa-11e8-b2ba-ac1f6b6435d0,0 7,val
c6657da0-bba6-11e8-b2ba-ac1f6b6435d0,0 21,val
0dfa6a3e-bbbd-11e8-b2ba-ac1f6b6435d0,1,val
b4a5fda4-bbb2-11e8-b2ba-ac1f6b6435d0,6,val
21e37a9c-bbca-11e8-b2bc-ac1f6b6435d0,3,val
c62f9f74-bbbe-11e8-b2ba-ac1f6b6435d0,0 2,val
6aa95ca0-bbb7-11e8-b2ba-ac1f6b6435d0,0,val
f2747e0e-bba2-11e8-b2b9-ac1f6b6435d0,25 23,val
c30b9d88-bba6-11e8-b2ba-ac1f6b6435d0,25 5,val
32b31dd6-bbb7-11e8-b2ba-ac1f6b6435d0,0 25,val
7e2f76f0-bbbd-11e8-b2ba-ac1f6b6435d0,18 21,val
d21c1bea-bbb5-11e8-b2ba-ac1f6b6435d0,19,val
2fe54152-bb9d-11e8-b2b9-ac1f6b6435d0,0 21,val
1c62ffb6-bb9d-11e8-b2b9-ac1f6b6435d0,24,val
302d3c44-bbae-11e8-b2ba-ac1f6b6435d0,25 7,val
d256db72-bbbf-11e8-b2bb-ac1f6b6435d0,2,val
204bb440-bbae-11e8-b2ba-ac1f6b6435d0,25,val
0419f612-bba7-11e8-b2ba-ac1f6b6435d0,0 12,val
b88bb5a8-bba3-11e8-b2b9-ac1f6b6435d0,23,val
e47ad494-bbb9-11e8-b2ba-ac1f6b6435d0,0 3,val
006f3dde-bbc9-11e8-b2bc-ac1f6b6435d0,0 21 22,val
d3dc4f08-bba2-11e8-b2b9-ac1f6b6435d0,0,val
752926b4-bbb8-11e8-b2ba-ac1f6b6435d0,0 25,val
1fe3da0a-bbc2-11e8-b2bb-ac1f6b6435d0,4,val
920ee73e-bbb1-11e8-b2ba-ac1f6b6435d0,20 6,val
6ce8ba20-bba2-11e8-b2b9-ac1f6b6435d0,25 5,val
102c2a46-bb9e-11e8-b2b9-ac1f6b6435d0,0 7,val
64e60e76-bba3-11e8-b2b9-ac1f6b6435d0,2,val
6ca6308a-bb9b-11e8-b2b9-ac1f6b6435d0,0 25,val
3787abe8-bbac-11e8-b2ba-ac1f6b6435d0,1 25,val
ed9256b4-bba1-11e8-b2b9-ac1f6b6435d0,2 11,val
2a3d92de-bbb8-11e8-b2ba-ac1f6b6435d0,25 21,val
7a987a38-bb9e-11e8-b2b9-ac1f6b6435d0,0,val
ce8386dc-bba9-11e8-b2ba-ac1f6b6435d0,14,val
34b18f50-bb9e-11e8-b2b9-ac1f6b6435d0,19,val
c57f3134-bbaf-11e8-b2ba-ac1f6b6435d0,23,val
6b6020a8-bbb1-11e8-b2ba-ac1f6b6435d0,5,val
5af6f592-bb9e-11e8-b2b9-ac1f6b6435d0,25 21,val
5523dfc2-bbc1-11e8-b2bb-ac1f6b6435d0,0 25 7,val
c9344cc6-bbc6-11e8-b2bc-ac1f6b6435d0,13 14,val
fcf1060a-bbb5-11e8-b2ba-ac1f6b6435d0,25 6,val
2fda9fbc-bbc1-11e8-b2bb-ac1f6b6435d0,0 3,val
4700ae5e-bbab-11e8-b2ba-ac1f6b6435d0,0 25,val
ec095502-bbad-11e8-b2ba-ac1f6b6435d0,2,val
3f9b5af0-bbac-11e8-b2ba-ac1f6b6435d0,0 18,val
8a803d0e-bbc2-11e8-b2bb-ac1f6b6435d0,0 23,val
a6e797f8-bba9-11e8-b2ba-ac1f6b6435d0,0 25,val
0adeeabe-bb9f-11e8-b2b9-ac1f6b6435d0,26,val
1de37f16-bba5-11e8-b2ba-ac1f6b6435d0,0 16,val
938027fa-bbc9-11e8-b2bc-ac1f6b6435d0,4,val
5767e928-bbc5-11e8-b2bc-ac1f6b6435d0,0 7,val
decefcca-bbb7-11e8-b2ba-ac1f6b6435d0,25,val
c2341f0c-bbc4-11e8-b2bc-ac1f6b6435d0,0 1 3,val
dfdde442-bbc5-11e8-b2bc-ac1f6b6435d0,0,val
4de96dd2-bbb5-11e8-b2ba-ac1f6b6435d0,6,val
e4ea3ab2-bbb1-11e8-b2ba-ac1f6b6435d0,5 21,val
864de65c-bbc0-11e8-b2bb-ac1f6b6435d0,0 21,val
cab05abc-bba4-11e8-b2ba-ac1f6b6435d0,25,val
90b0d3fe-bba0-11e8-b2b9-ac1f6b6435d0,2 21,val
12d6f986-bbaf-11e8-b2ba-ac1f6b6435d0,0 19,val
7ceea522-bbb8-11e8-b2ba-ac1f6b6435d0,0 23,val
97637dca-bbbc-11e8-b2ba-ac1f6b6435d0,7,val
9d8bdb66-bb99-11e8-b2b9-ac1f6b6435d0,0 14,val
e7235e06-bba9-11e8-b2ba-ac1f6b6435d0,0,val
a62876a2-bbb8-11e8-b2ba-ac1f6b6435d0,4,val
fa7302de-bbb0-11e8-b2ba-ac1f6b6435d0,0 25,val
d6cae230-bba5-11e8-b2ba-ac1f6b6435d0,0 21,val
9618d35e-bbba-11e8-b2ba-ac1f6b6435d0,0 5 7,val
46624022-bbb3-11e8-b2ba-ac1f6b6435d0,2 11 22,val
67cce8c0-bba4-11e8-b2b9-ac1f6b6435d0,25 2,val
e15793c8-bbb5-11e8-b2ba-ac1f6b6435d0,0 25 3,val
47a324e6-bbaa-11e8-b2ba-ac1f6b6435d0,0 12,val
2d9269a8-bb9c-11e8-b2b9-ac1f6b6435d0,0 25,val
f668f9ec-bbc8-11e8-b2bc-ac1f6b6435d0,11,val
b9c60af6-bbc9-11e8-b2bc-ac1f6b6435d0,19 4,val
31f41740-bbc3-11e8-b2bc-ac1f6b6435d0,21,val
635e8222-bbb7-11e8-b2ba-ac1f6b6435d0,0,val
c0ba9c10-bba0-11e8-b2b9-ac1f6b6435d0,16 17 14,val
6b9086de-bb99-11e8-b2b9-ac1f6b6435d0,7,val
eadbcb70-bbb6-11e8-b2ba-ac1f6b6435d0,23,val
bf08e168-bbb1-11e8-b2ba-ac1f6b6435d0,4,val
cfd178a2-bba2-11e8-b2b9-ac1f6b6435d0,2,val
9255d7da-bba6-11e8-b2ba-ac1f6b6435d0,5,val
b9f1bfa0-bbb7-11e8-b2ba-ac1f6b6435d0,6,val
1f1f3baa-bb9f-11e8-b2b9-ac1f6b6435d0,24,val
d7337004-bb99-11e8-b2b9-ac1f6b6435d0,0 25 21,val
4e2fd256-bba9-11e8-b2ba-ac1f6b6435d0,23,val
ae01d116-bbc7-11e8-b2bc-ac1f6b6435d0,0 25,val
0aa47ebc-bba2-11e8-b2b9-ac1f6b6435d0,14,val
65dc0ed4-bbbc-11e8-b2ba-ac1f6b6435d0,1,val
c9b0f8c2-bbb0-11e8-b2ba-ac1f6b6435d0,4,val
abf85e36-bb9e-11e8-b2b9-ac1f6b6435d0,0,val
d1fcd9f6-bbb0-11e8-b2ba-ac1f6b6435d0,25 23,val
59a2703a-bba9-11e8-b2ba-ac1f6b6435d0,18,val
c46202aa-bb9a-11e8-b2b9-ac1f6b6435d0,0 25,val
fd425f0c-bbb3-11e8-b2ba-ac1f6b6435d0,0 2,val
c97f4cbe-bba6-11e8-b2ba-ac1f6b6435d0,0 7,val
5933c498-bbbb-11e8-b2ba-ac1f6b6435d0,0 3 23,val
d3cfc1da-bbba-11e8-b2ba-ac1f6b6435d0,25 21,val
b6ad485e-bbbd-11e8-b2ba-ac1f6b6435d0,0 25 5,val
4207f49e-bba5-11e8-b2ba-ac1f6b6435d0,21 22,val
ca9b4a36-bbb9-11e8-b2ba-ac1f6b6435d0,0 25,val
ed45e724-bba7-11e8-b2ba-ac1f6b6435d0,2,val
32c2a8d8-bbc0-11e8-b2bb-ac1f6b6435d0,23,val
35096a38-bbb0-11e8-b2ba-ac1f6b6435d0,19,val
9f206bc2-bbad-11e8-b2ba-ac1f6b6435d0,25 7,val
2ebac016-bbc2-11e8-b2bb-ac1f6b6435d0,0,val
410789cc-bbb6-11e8-b2ba-ac1f6b6435d0,11,val
06e7c562-bba3-11e8-b2b9-ac1f6b6435d0,0 25,val
d286dd90-bba6-11e8-b2ba-ac1f6b6435d0,0 12,val
02adfb1c-bbbf-11e8-b2ba-ac1f6b6435d0,0 25 21,val
0296a1ae-bbbc-11e8-b2ba-ac1f6b6435d0,0 2,val
0b566a36-bbc6-11e8-b2bc-ac1f6b6435d0,5,val
605627ac-bba2-11e8-b2b9-ac1f6b6435d0,3 6,val
8a51782e-bb9b-11e8-b2b9-ac1f6b6435d0,23,val
daa79724-bba3-11e8-b2b9-ac1f6b6435d0,4 7,val
fb4d07fa-bbb9-11e8-b2ba-ac1f6b6435d0,25,val
a58a9778-bbba-11e8-b2ba-ac1f6b6435d0,25 7,val
cf90ef9e-bbc5-11e8-b2bc-ac1f6b6435d0,0 16 25,val
59471960-bbae-11e8-b2ba-ac1f6b6435d0,0,val
fe9dd5f4-bbc0-11e8-b2bb-ac1f6b6435d0,0 19 11,val
dd113090-bbb4-11e8-b2ba-ac1f6b6435d0,21,val
54f15d22-bb9e-11e8-b2b9-ac1f6b6435d0,19 5,val
2b157ab2-bbb5-11e8-b2ba-ac1f6b6435d0,1,val
442711d2-bbba-11e8-b2ba-ac1f6b6435d0,11 13,val
b663ea30-bbbb-11e8-b2ba-ac1f6b6435d0,25 18 21,val
d18a5b1a-bbba-11e8-b2ba-ac1f6b6435d0,14,val
3c2bdd3c-bba1-11e8-b2b9-ac1f6b6435d0,2,val
e9dccccc-bbbd-11e8-b2ba-ac1f6b6435d0,23,val
5c1e66de-bbae-11e8-b2ba-ac1f6b6435d0,25,val
b1f8f94a-bbb6-11e8-b2ba-ac1f6b6435d0,7,val
ce64c700-bbbe-11e8-b2ba-ac1f6b6435d0,0,val
d5de7134-bba0-11e8-b2b9-ac1f6b6435d0,0 25 3,val
4e84d71a-bb9f-11e8-b2b9-ac1f6b6435d0,21 22,val
f8ec26d4-bbb0-11e8-b2ba-ac1f6b6435d0,0 25 21,val
2c2cd422-bbab-11e8-b2ba-ac1f6b6435d0,12,val
5fe57858-bbb7-11e8-b2ba-ac1f6b6435d0,25,val
56921efe-bba4-11e8-b2b9-ac1f6b6435d0,0 4,val
42f25554-bba8-11e8-b2ba-ac1f6b6435d0,0 5,val
5cfecf6c-bbb3-11e8-b2ba-ac1f6b6435d0,6,val
bb2073da-bbb7-11e8-b2ba-ac1f6b6435d0,0 23,val
3b0e1d28-bbb7-11e8-b2ba-ac1f6b6435d0,0 7,val
8138576e-bba3-11e8-b2b9-ac1f6b6435d0,3 21,val
4ba90c9c-bbb7-11e8-b2ba-ac1f6b6435d0,0 25,val
d304602e-bbc1-11e8-b2bb-ac1f6b6435d0,0 19,val
202906ba-bba0-11e8-b2b9-ac1f6b6435d0,25 2,val
a53cb79c-bbb5-11e8-b2ba-ac1f6b6435d0,0 2 23,val
dec45a8c-bba7-11e8-b2ba-ac1f6b6435d0,25 21,val
d7b0a594-bb9c-11e8-b2b9-ac1f6b6435d0,4,val
e5ee7268-bbc3-11e8-b2bc-ac1f6b6435d0,0 5,val
98e83bca-bbaa-11e8-b2ba-ac1f6b6435d0,7,val
990c3efc-bbab-11e8-b2ba-ac1f6b6435d0,0,val
0877ce12-bbbd-11e8-b2ba-ac1f6b6435d0,3 14,val
5c624cb0-bb99-11e8-b2b9-ac1f6b6435d0,0 2,val
08705684-bbc5-11e8-b2bc-ac1f6b6435d0,6,val
680b916e-bbb4-11e8-b2ba-ac1f6b6435d0,16 25 3,val
d0240b94-bba7-11e8-b2ba-ac1f6b6435d0,11,val
0f30bea0-bbc0-11e8-b2bb-ac1f6b6435d0,0 25,val
eb7684a6-bba9-11e8-b2ba-ac1f6b6435d0,21,val
2570fea4-bb9e-11e8-b2b9-ac1f6b6435d0,23,val
e9ebc5bc-bbbb-11e8-b2ba-ac1f6b6435d0,0,val
7b2eb862-bbae-11e8-b2ba-ac1f6b6435d0,0 19,val
679ee654-bbaf-11e8-b2ba-ac1f6b6435d0,0 1,val
e242586c-bbc5-11e8-b2bc-ac1f6b6435d0,0 5,val
47836984-bba1-11e8-b2b9-ac1f6b6435d0,25,val
39168a4c-bbbb-11e8-b2ba-ac1f6b6435d0,7,val
f627ad0a-bbc5-11e8-b2bc-ac1f6b6435d0,4,val
0620aea6-bbbb-11e8-b2ba-ac1f6b6435d0,0 2,val
4a23be66-bba9-11e8-b2ba-ac1f6b6435d0,0 21,val
dd555a60-bb99-11e8-b2b9-ac1f6b6435d0,0,val
2363a9b0-bbb0-11e8-b2ba-ac1f6b6435d0,13,val
ea22891a-bbb3-11e8-b2ba-ac1f6b6435d0,0 5,val
7695598e-bbac-11e8-b2ba-ac1f6b6435d0,3 7,val
918dee56-bb9b-11e8-b2b9-ac1f6b6435d0,0 25 12,val
2611fd98-bbb9-11e8-b2ba-ac1f6b6435d0,25,val
50385e4a-bbb5-11e8-b2ba-ac1f6b6435d0,0 7,val
9662468e-bba0-11e8-b2b9-ac1f6b6435d0,19,val
7c03039c-bbb3-11e8-b2ba-ac1f6b6435d0,26,val
9fca6d76-bba7-11e8-b2ba-ac1f6b6435d0,24,val
80835882-bbb2-11e8-b2ba-ac1f6b6435d0,23,val
8ee844a8-bbc3-11e8-b2bc-ac1f6b6435d0,0 25,val
f9e1fd08-bba5-11e8-b2ba-ac1f6b6435d0,25 5,val
ea5532de-bbc2-11e8-b2bc-ac1f6b6435d0,0 2,val
5dee9b22-bbb4-11e8-b2ba-ac1f6b6435d0,0,val
59fb358e-bbb9-11e8-b2ba-ac1f6b6435d0,3 6,val
e9e9fef4-bbc9-11e8-b2bc-ac1f6b6435d0,25 21 7,val
bb665668-bbbf-11e8-b2bb-ac1f6b6435d0,21,val
ddc8e39e-bbc2-11e8-b2bc-ac1f6b6435d0,0 25,val
bf433be8-bbc9-11e8-b2bc-ac1f6b6435d0,14,val
80965ee4-bbaa-11e8-b2ba-ac1f6b6435d0,23,val
1aa26528-bbab-11e8-b2ba-ac1f6b6435d0,0 18,val
2b469370-bbb7-11e8-b2ba-ac1f6b6435d0,1,val
4e23f60a-bbb0-11e8-b2ba-ac1f6b6435d0,20,val
934c65c0-bbbd-11e8-b2ba-ac1f6b6435d0,0 19,val
11afcd9c-bbac-11e8-b2ba-ac1f6b6435d0,0 11,val
e12633f8-bbc6-11e8-b2bc-ac1f6b6435d0,0 25,val
605a3ffe-bbb1-11e8-b2ba-ac1f6b6435d0,0 22,val
c84eb0a8-bb99-11e8-b2b9-ac1f6b6435d0,0 4,val
9fa4e762-bb9e-11e8-b2b9-ac1f6b6435d0,7,val
cb3d3420-bbac-11e8-b2ba-ac1f6b6435d0,0 25 5,val
1b1275d8-bba7-11e8-b2ba-ac1f6b6435d0,21,val
11521b2a-bba7-11e8-b2ba-ac1f6b6435d0,2,val
4663eb20-bbc2-11e8-b2bb-ac1f6b6435d0,0,val
30462356-bbba-11e8-b2ba-ac1f6b6435d0,0 25,val
b3cedf90-bbb2-11e8-b2ba-ac1f6b6435d0,1 6,val
0d1daa5e-bbc7-11e8-b2bc-ac1f6b6435d0,17 18 21,val
8ed16f62-bb9b-11e8-b2b9-ac1f6b6435d0,25 14,val
e3d2409e-bb9c-11e8-b2b9-ac1f6b6435d0,0 21,val
da6911e4-bbc5-11e8-b2bc-ac1f6b6435d0,0 7,val
965e5954-bbbc-11e8-b2ba-ac1f6b6435d0,23,val
44ee3666-bbad-11e8-b2ba-ac1f6b6435d0,0 3,val
b4f3876c-bb9a-11e8-b2b9-ac1f6b6435d0,19,val
5ae8cb4e-bbac-11e8-b2ba-ac1f6b6435d0,5,val
48ec4a3c-bbb7-11e8-b2ba-ac1f6b6435d0,25,val
5b214b56-bba5-11e8-b2ba-ac1f6b6435d0,0 2,val
25e7b0d2-bbba-11e8-b2ba-ac1f6b6435d0,0 21,val
9926f5b8-bbaf-11e8-b2ba-ac1f6b6435d0,0 1 2 4,val
d3266074-bb9f-11e8-b2b9-ac1f6b6435d0,7,val
ca13e33e-bbaa-11e8-b2ba-ac1f6b6435d0,4,val
76d7e8b8-bba6-11e8-b2ba-ac1f6b6435d0,0 25,val
51dfb0e6-bbbe-11e8-b2ba-ac1f6b6435d0,0 3,val
ea8cfbdc-bbc8-11e8-b2bc-ac1f6b6435d0,0 5,val
a166314e-bba0-11e8-b2b9-ac1f6b6435d0,21 6,val
68e4bb78-bbc9-11e8-b2bc-ac1f6b6435d0,0 16 25,val
3a298cc8-bbab-11e8-b2ba-ac1f6b6435d0,11,val
27c6e338-bb9b-11e8-b2b9-ac1f6b6435d0,2,val
accf6c4a-bbb8-11e8-b2ba-ac1f6b6435d0,0,val
8301a664-bbca-11e8-b2bc-ac1f6b6435d0,0 13,val
177b5120-bbc4-11e8-b2bc-ac1f6b6435d0,0 23,val
58eeeaf2-bbb2-11e8-b2ba-ac1f6b6435d0,25,val
57f54762-bbb8-11e8-b2ba-ac1f6b6435d0,25 21,val
531a69b4-bbc4-11e8-b2bc-ac1f6b6435d0,0 25 7,val
5f8c6aa8-bbb5-11e8-b2ba-ac1f6b6435d0,0,val
bd6a46ca-bbc6-11e8-b2bc-ac1f6b6435d0,3 22,val
431616f0-bbb8-11e8-b2ba-ac1f6b6435d0,0 25,val
8d67ba0e-bbba-11e8-b2ba-ac1f6b6435d0,7,val
eacd6dae-bba8-11e8-b2ba-ac1f6b6435d0,0 1 2,val
3f75fd02-bbbe-11e8-b2ba-ac1f6b6435d0,4,val
9ad397ce-bbb2-11e8-b2ba-ac1f6b6435d0,0 25 14,val
ea2a7e18-bb9a-11e8-b2b9-ac1f6b6435d0,21,val
da051050-bbc9-11e8-b2bc-ac1f6b6435d0,23,val
03d25c28-bbaf-11e8-b2ba-ac1f6b6435d0,3,val
df7c56f4-bba8-11e8-b2ba-ac1f6b6435d0,25 2,val
af0497e2-bbb8-11e8-b2ba-ac1f6b6435d0,0 5,val
3dc43794-bba0-11e8-b2b9-ac1f6b6435d0,0 25,val
1aec33e6-bbb1-11e8-b2ba-ac1f6b6435d0,6,val
2885d11e-bb9e-11e8-b2b9-ac1f6b6435d0,0,val
5dd37c8e-bbaa-11e8-b2ba-ac1f6b6435d0,0 1,val
430a6ae0-bba8-11e8-b2ba-ac1f6b6435d0,0 25 2 11,val
a621cd76-bbbc-11e8-b2ba-ac1f6b6435d0,0 21,val
45602aa6-bbb6-11e8-b2ba-ac1f6b6435d0,0 19,val
a21ad312-bbad-11e8-b2ba-ac1f6b6435d0,4,val
69c817a2-bbb4-11e8-b2ba-ac1f6b6435d0,18,val
9f7d4b54-bbbb-11e8-b2ba-ac1f6b6435d0,0 7,val
3ce77984-bba6-11e8-b2ba-ac1f6b6435d0,23,val
30bd07e2-bba0-11e8-b2b9-ac1f6b6435d0,0,val
07d992e2-bba9-11e8-b2ba-ac1f6b6435d0,0 2,val
3ed4ffa8-bbbc-11e8-b2ba-ac1f6b6435d0,7,val
40a3ee34-bbb2-11e8-b2ba-ac1f6b6435d0,25,val
d6860f52-bbbe-11e8-b2ba-ac1f6b6435d0,25 5,val
8e9eb576-bbbf-11e8-b2bb-ac1f6b6435d0,0 1 23,val
7d461f74-bb9e-11e8-b2b9-ac1f6b6435d0,24,val
1881e886-bbab-11e8-b2ba-ac1f6b6435d0,0 2,val
7101be1e-bba1-11e8-b2b9-ac1f6b6435d0,12,val
17ad61fc-bba0-11e8-b2b9-ac1f6b6435d0,25 21,val
d79dc142-bbbd-11e8-b2ba-ac1f6b6435d0,25,val
ba2a1f2c-bbca-11e8-b2bc-ac1f6b6435d0,23,val
cec7c28e-bbc7-11e8-b2bc-ac1f6b6435d0,0,val
dbc66cb4-bbaa-11e8-b2ba-ac1f6b6435d0,4,val
81553962-bb9c-11e8-b2b9-ac1f6b6435d0,11,val
efd285a8-bb9b-11e8-b2b9-ac1f6b6435d0,0 19 14,val
fff189d8-bbab-11e8-b2ba-ac1f6b6435d0,7,val
6026ecd4-bba8-11e8-b2ba-ac1f6b6435d0,25 26,val
d5eb596e-bbad-11e8-b2ba-ac1f6b6435d0,3,val
976b0392-bb99-11e8-b2b9-ac1f6b6435d0,23,val
12549c88-bbc9-11e8-b2bc-ac1f6b6435d0,0,val
bd1e0cc8-bba9-11e8-b2ba-ac1f6b6435d0,0 25 19,val
416c21a2-bbc5-11e8-b2bc-ac1f6b6435d0,0 25,val
58e3d182-bbc9-11e8-b2bc-ac1f6b6435d0,13,val
f7e13070-bba8-11e8-b2ba-ac1f6b6435d0,5,val
70e26f82-bbb5-11e8-b2ba-ac1f6b6435d0,11 22,val
349d5064-bb9c-11e8-b2b9-ac1f6b6435d0,2,val
66ad2aec-bba2-11e8-b2b9-ac1f6b6435d0,0 25,val
734720ec-bbc9-11e8-b2bc-ac1f6b6435d0,1 19,val
38079cfe-bbc5-11e8-b2bc-ac1f6b6435d0,0,val
7b198074-bbc1-11e8-b2bb-ac1f6b6435d0,23,val
22546860-bbbb-11e8-b2ba-ac1f6b6435d0,6,val
48df1d2c-bbb6-11e8-b2ba-ac1f6b6435d0,25 21,val
8ba898cc-bbc0-11e8-b2bb-ac1f6b6435d0,4,val
90fdfacc-bbb8-11e8-b2ba-ac1f6b6435d0,3,val
11e5b790-bbca-11e8-b2bc-ac1f6b6435d0,0 25 18,val
d75a1a22-bbc8-11e8-b2bc-ac1f6b6435d0,5,val
895410f8-bbaa-11e8-b2ba-ac1f6b6435d0,0,val
fbb44840-bb9e-11e8-b2b9-ac1f6b6435d0,2,val
9c3447f0-bba6-11e8-b2ba-ac1f6b6435d0,0 23,val
b99ebf04-bba7-11e8-b2ba-ac1f6b6435d0,25,val
316b86ba-bbb8-11e8-b2ba-ac1f6b6435d0,0 16 2,val
aae91ef0-bbb6-11e8-b2ba-ac1f6b6435d0,0 21,val
2b1fda7e-bbb1-11e8-b2ba-ac1f6b6435d0,0 19,val
8fd6c136-bba1-11e8-b2b9-ac1f6b6435d0,0 21 7,val
c534b5a2-bbbc-11e8-b2ba-ac1f6b6435d0,0 25 2,val
ef346818-bba6-11e8-b2ba-ac1f6b6435d0,25 14,val
41370f9c-bbbd-11e8-b2ba-ac1f6b6435d0,0 23,val
38005ed0-bbb1-11e8-b2ba-ac1f6b6435d0,0 1 2,val
b07cd752-bbb2-11e8-b2ba-ac1f6b6435d0,25,val
d89478be-bb9c-11e8-b2b9-ac1f6b6435d0,4,val
fefa29c4-bb9a-11e8-b2b9-ac1f6b6435d0,25 5,val
5d2a03ee-bbc2-11e8-b2bb-ac1f6b6435d0,0 12 23,val
65357c78-bbac-11e8-b2ba-ac1f6b6435d0,0,val
b8531cf0-bb9b-11e8-b2b9-ac1f6b6435d0,25 21,val
a8876ff6-bba0-11e8-b2b9-ac1f6b6435d0,25 3,val
739453ba-bb99-11e8-b2b9-ac1f6b6435d0,6,val
e4afca46-bbb9-11e8-b2ba-ac1f6b6435d0,25 19,val
a83a59e2-bb9f-11e8-b2b9-ac1f6b6435d0,2,val
2cde2248-bb9e-11e8-b2b9-ac1f6b6435d0,23,val
66d648d2-bbbb-11e8-b2ba-ac1f6b6435d0,7,val
f0f71d68-bbb9-11e8-b2ba-ac1f6b6435d0,11,val
94c17dca-bbac-11e8-b2ba-ac1f6b6435d0,0 22 7,val
d9ab4ffe-bbae-11e8-b2ba-ac1f6b6435d0,25,val
97ffc59a-bbb7-11e8-b2ba-ac1f6b6435d0,4,val
8403020a-bbc1-11e8-b2bb-ac1f6b6435d0,25 5,val
47c10762-bbc9-11e8-b2bc-ac1f6b6435d0,18,val
5b950b20-bba2-11e8-b2b9-ac1f6b6435d0,0,val
d77cb8c6-bbc7-11e8-b2bc-ac1f6b6435d0,25,val
03da48a0-bbca-11e8-b2bc-ac1f6b6435d0,0 2,val
aac7183a-bbb8-11e8-b2ba-ac1f6b6435d0,2 23,val
e40836f2-bbbc-11e8-b2ba-ac1f6b6435d0,0 1,val
c9c79dc6-bbbe-11e8-b2ba-ac1f6b6435d0,0 25 7,val
cb0fe518-bbb8-11e8-b2ba-ac1f6b6435d0,19,val
3a804a8e-bba8-11e8-b2ba-ac1f6b6435d0,0,val
abf070a8-bbc2-11e8-b2bc-ac1f6b6435d0,0 25,val
ca437242-bbbf-11e8-b2bb-ac1f6b6435d0,25 3 7,val
d61ed71c-bb99-11e8-b2b9-ac1f6b6435d0,5,val
0680966c-bba3-11e8-b2b9-ac1f6b6435d0,4,val
3dd82b44-bb9d-11e8-b2b9-ac1f6b6435d0,25 21,val
e6e6d26a-bbc7-11e8-b2bc-ac1f6b6435d0,2 23,val
887cb392-bbaa-11e8-b2ba-ac1f6b6435d0,6,val
059f53c6-bbc3-11e8-b2bc-ac1f6b6435d0,0 2,val
96ba1d1c-bb9d-11e8-b2b9-ac1f6b6435d0,14,val
e7086654-bbb9-11e8-b2ba-ac1f6b6435d0,0 25,val
08cd5976-bb9b-11e8-b2b9-ac1f6b6435d0,0 24,val
20ab7ff6-bbbd-11e8-b2ba-ac1f6b6435d0,0,val
8c164150-bbbc-11e8-b2ba-ac1f6b6435d0,25,val
db4746bc-bba2-11e8-b2b9-ac1f6b6435d0,21,val
bb693a3c-bbb4-11e8-b2ba-ac1f6b6435d0,11,val
0d6f9fb8-bbbc-11e8-b2ba-ac1f6b6435d0,23,val
f689729a-bba4-11e8-b2ba-ac1f6b6435d0,0 19,val
783139e8-bbc0-11e8-b2bb-ac1f6b6435d0,0 22,val
5a86e720-bbbc-11e8-b2ba-ac1f6b6435d0,0 5 21,val
2f642838-bb9d-11e8-b2b9-ac1f6b6435d0,2 21,val
a13438f4-bb9d-11e8-b2b9-ac1f6b6435d0,0 25,val
7d596418-bbbb-11e8-b2ba-ac1f6b6435d0,0 13 7,val
9d52267e-bbb1-11e8-b2ba-ac1f6b6435d0,7,val
b94801e4-bb9a-11e8-b2b9-ac1f6b6435d0,4 23,val
7d43abd4-bbbe-11e8-b2ba-ac1f6b6435d0,18,val
a5b4e3a4-bbb8-11e8-b2ba-ac1f6b6435d0,0 25 26,val
80353264-bba9-11e8-b2ba-ac1f6b6435d0,23,val
2d099e16-bb9c-11e8-b2b9-ac1f6b6435d0,2,val
fb988346-bba1-11e8-b2b9-ac1f6b6435d0,0 25 5,val
296ae2ea-bbad-11e8-b2ba-ac1f6b6435d0,3,val
2cb1859c-bbaa-11e8-b2ba-ac1f6b6435d0,0,val
2f8ef692-bba9-11e8-b2ba-ac1f6b6435d0,0 25,val
3019392e-bbb8-11e8-b2ba-ac1f6b6435d0,16 14,val
72410b08-bbc5-11e8-b2bc-ac1f6b6435d0,21,val
817ed4d8-bba7-11e8-b2ba-ac1f6b6435d0,0 12,val
4d048a5e-bba7-11e8-b2ba-ac1f6b6435d0,0 3,val
76639aea-bbaa-11e8-b2ba-ac1f6b6435d0,1,val
b3c27b4a-bbb9-11e8-b2ba-ac1f6b6435d0,25 7,val
8339a560-bbb0-11e8-b2ba-ac1f6b6435d0,6,val
e39be6d8-bba7-11e8-b2ba-ac1f6b6435d0,0 25,val
cd31f5e0-bbca-11e8-b2bc-ac1f6b6435d0,2,val
d8f72c58-bbb4-11e8-b2ba-ac1f6b6435d0,25 21,val
d040e8fe-bbac-11e8-b2ba-ac1f6b6435d0,4,val
4fd09594-bba1-11e8-b2b9-ac1f6b6435d0,25 5,val
ec5c7e10-bbaa-11e8-b2ba-ac1f6b6435d0,25,val
659dd7f0-bbca-11e8-b2bc-ac1f6b6435d0,0,val
d276ccd4-bbba-11e8-b2ba-ac1f6b6435d0,0 23,val
d9968d92-bbba-11e8-b2ba-ac1f6b6435d0,0 22,val
cc3c189c-bbc4-11e8-b2bc-ac1f6b6435d0,0 2,val
7f837cdc-bbad-11e8-b2ba-ac1f6b6435d0,0 25 19,val
aeee5cec-bba0-11e8-b2b9-ac1f6b6435d0,0 3,val
