Id,Target
26827_231_C9_3,25 23 0
57924_1246_E2_2,2
20280_182_C1_2,25 21
37523_441_F1_2,25 0
57414_1208_B10_3,21
47217_866_D7_1,2 25
65676_1363_C12_2,22 2
43805_506_E9_2,25
30228_277_B12_1,23 0
6185_96_B1_20,13
24059_197_H7_1,22 25 21
49473_693_A2_1,14
1048_1751_G2_2_cr57fd24c6a75b7,0 21
62163_1191_F4_1,5 0
2575_658_A12_2,0
14459_1442_D1_1,3
75905_1758_F6_1,0
50077_749_A11_1,3 8
28079_278_F11_4,12 0
49838_686_D5_1,21
9708_1207_C10_2,4
37583_1396_F12_8,19
30620_1356_H2_2,22 25 21
4873_69_C3_2,0
37390_632_C2_2,0
10345_954_C9_2,25 2
7176_69_G5_1,25 0
32050_377_A9_2,22 0 21
3136_39_F8_1,18 21
59206_1301_B9_2,0
42082_493_C3_3,1 0
56250_1432_H2_1,0
68830_1565_B1_1,7
58275_1218_H2_2,0
35036_595_C11_2,7
431_171_B5_2,14
15536_134_B9_2,23
57501_975_B10_2,4
30059_297_C4_2,25 7 0
47008_753_H6_2,22 0
3311_1596_G10_1,19
13462_666_C5_2,25 21
22093_656_G9_3,25
55680_907_H11_1,2
42338_1683_B6_17_cr580538ccbc004,6 7 0
71906_1615_G6_2,21
43472_512_A10_2,3
64878_1375_B5_1,0
29003_725_F4_5,5 0
19060_183_G2_1,25
35636_si31_A1_4,23
48137_749_D4_1,7 2
41997_462_H9_1,25
60211_1164_G8_2,0
36315_563_H4_2,25 2
5924_1568_B3_1,5 21
44474_558_E12_4,25
71469_1357_A4_2,2
30571_319_A9_1,25 21
57285_963_E7_2,0
51918_987_G7_1,5 0
27305_213_E9_2,25 0
20668_618_H7_2,7
3505_32_E11_1,0
54689_si24_D12_2,0
39414_520_A9_2,25 6 5
51975_910_D7_3,23
35013_376_C5_2,19 25
44751_526_F5_1,0
40070_415_G10_1,25 4 3
51020_1182_C9_3,25 4
26322_609_F6_2,0
59696_1117_C11_3,25 21
47948_827_C10_4,25 0
54559_872_G1_1,0
17437_140_C1_1,25 0
52833_1239_C4_1,23 0
14030_1399_D11_4,25 14
20044_si21_E9_4,0
56424_930_G10_1,23
6123_967_C5_2,25 0
41324_1443_G1_2,25 1
39536_537_F2_1,23
69156_1398_D5_1,0
61803_1101_B11_2,25 0
63745_1132_E10_1,23
65537_1185_D7_1,0
16499_132_G1_2,25
51653_987_D10_2,25 6
9882_923_A8_3,3
40688_565_F5_2,23
5184_639_G9_1,25
72371_1639_B1_2,25
59914_1011_H11_3,25 23
21311_235_H8_2,8
38677_592_D1_3,6
19369_152_A11_2,25 7 21
60452_1187_A12_2,2
35424_379_A2_1,25 21
56131_920_A4_2,25
25020_195_C11_1,0
67191_1294_D11_2,23
2031_37_A1_2,4
73258_1410_F4_1,0
35707_714_A1_1,21
69613_1339_C5_1,16
71881_1576_E7_5,21
11046_50_C3_1,7
51993_778_G8_2,25
41179_417_E4_1,0
63402_1202_D8_3,19 0
10848_108_A5_2,23
1654_1404_C4_4,7
21310_189_C9_1,25
14859_121_F5_1,7 0
57203_1029_B10_5,25 21
49781_733_B4_2,2
30174_277_B9_1,0
1900_1293_G5_2,6
61242_1675_H9_34,16 25 2 21
23453_192_G10_2,23 1
1654_1404_C4_1,7
23560_273_C2_2,25 0
56500_962_C9_2,25
30978_1128_B2_4,25
57576_991_F8_2,2
49454_725_A6_4,0
56378_957_C11_1,25 13 0
52689_915_E6_1,0
21679_535_H9_1,0
24754_196_E10_2,0
42787_496_C11_1,12 25
39513_427_C9_2,0
73537_1350_B2_2,21
44157_1272_G5_1,25
44787_529_C12_3,25
51064_1364_B11_1,7 2
37683_860_B8_2,25 0
14760_1761_A9_1,0
58790_1149_F3_2,23
44109_739_A4_1,25
59897_1043_G9_2,0
61214_1149_A4_2,5
51893_1521_A4_4,12 26 21
57567_1240_B10_3,25 0
41298_993_D3_2,25
41551_1070_E3_6,12 22 25
15757_127_D9_1,25 21
33874_924_G11_1,25 14
74467_1566_C10_1,23
39477_557_E2_2,25
3996_36_C6_2,25 21
28486_249_H8_2,25 21
59070_si29_F4_10,4
3424_1476_G10_5,23 25
42726_1293_B9_4,0
704_11_G10_1,25
44701_522_H3_1,0
61333_1082_F10_7,0
40860_544_B4_1,5
49405_978_E5_3,21
36431_412_H6_1,25 2
71863_1486_A11_1,2 0
47634_1417_B10_4,25 1
39202_418_D1_1,14
38460_si27_D12_2,23
51918_910_G2_2,5 0
10087_1401_B2_2,25
15816_127_B10_1,0
15064_127_D7_2,23
1311_28_G5_1,2
427_3_A5_1,5 0
24373_si30_B6_10,0
36024_403_D10_3,23 0
40249_424_H10_1,19
65273_1233_B8_3,25
31206_405_D7_6,25 21
35601_593_B9_2,0
26907_1767_A9_21_cr594ba41cd730c,6
15594_125_A11_1,7
62122_1587_F4_1,25 21
26306_220_B6_1,5 0
5157_69_G10_2,25
28496_273_H2_1,25 21
28794_273_D3_1,1 0
24505_301_D12_2,25
60789_1082_H5_5,23
24657_1616_E6_2,21
64814_1254_F2_5,23 0
51543_782_E1_1,0
15613_127_A3_1,21
28722_257_F12_1,25 4
13792_621_G3_2,0
45683_1397_A4_3,2
49511_735_E7_2,13 21
43219_857_F11_4,25
29387_497_C2_1,25
4201_91_B2_1,25 0
3508_1165_B4_2,0
28675_291_A6_1,25 0
56301_985_G4_2,4
26598_213_C4_1,4
55015_886_D9_1,23
61111_1104_G8_6,5 0
6366_1124_H11_3,23
63982_1264_D10_2,21
47130_1356_F9_2,25 14 4
39897_456_C5_2,25 14
39160_551_H6_1,25 21
49906_784_D7_1,25
20965_177_C10_1,25 18 4
63868_1198_A12_1,25
4612_662_A1_2,22 13 21
4943_78_E1_1,21
23837_982_G11_2,3 0
27565_220_G11_2,0
55729_958_C6_2,25
42744_510_F6_2,25 3 0
40923_424_B2_2,23 21
56378_936_B10_1,25 13 0
64895_1151_A6_1,25
55463_1353_B1_2,23 2
35274_566_E12_5,7
42550_529_E4_2,25 0 21
47301_643_B4_2,0
37649_1128_E11_1,21
62230_1300_A6_4,25 2
1141_1661_E2_1,23
54699_906_E5_1,0
10381_921_H11_1,25 23 2
28519_251_D9_4,23
66647_1772_C9_4,22 21
52973_1184_C8_1,21
49376_1423_A10_3,7
55893_879_G9_2,0
1141_1645_H1_6_cr57b5683c9a8ca,23
27122_602_A9_3,7 0
65531_1304_C2_4,13 21
45847_722_E6_1,21
53157_833_E1_1,0
244_169_D4_1,0
58509_1039_A5_1,22
39490_1676_E3_2,25 21
11741_99_B1_1,25
29330_1747_E2_19_cr58062ee0c50d7,26 5
14427_121_G3_2,6
26794_255_A12_1,0
27209_290_E6_1,25 0 21
11614_637_D1_2,25 21
55376_1637_A5_31,7
47381_1750_H2_3_cr57fb72de909f1,21
37704_432_E5_1,25 5
65969_1233_A9_3,19 21
23599_264_G5_2,25 4
44184_545_A1_1,0
14394_123_D12_1,0
49442_820_D7_2,0
42672_481_D8_2,23 0
37545_432_H3_1,0
18425_si26_H4_3,25
65265_1154_D11_2,5 21
8927_48_A3_1,6
46997_1150_C7_6,25
69356_1376_G4_4,3
1467_28_H9_1,10
25458_668_F8_1,0
55806_926_C12_2,2
47801_1112_A4_2,25
17278_138_G12_1,2
18332_1639_D1_1,23
2568_40_D6_2,0
65720_1375_G7_1,0
28661_257_F10_2,4
47006_866_D5_2,2
42052_484_E9_2,25 5 0
1667_60_A3_2,25 21
2485_36_F10_1,23
20844_611_E10_4,25 13
48070_837_D11_1,4 0
24990_646_C3_1,25
28879_319_D3_2,25 0
64047_1251_B8_1,7
41955_736_C1_1,25 7 0
63675_1193_C5_3,22 21
62062_1104_H5_1,0
12448_636_C5_2,4
15608_353_G1_1,25
34964_686_A10_1,19
53661_872_D11_2,0
55258_1362_D1_1,25
41768_763_B8_2,0
2321_33_B8_1,25
40157_412_B9_1,25
38585_1509_F2_4,19
16546_943_G2_2,0
18884_117_F1_2,6
61180_1153_H11_2,25
8884_119_A3_1,0
6564_11_A2_2,25 21
36365_452_E5_3,23 0
19790_222_A5_1,25 0
40778_1767_F9_33,18
1777_1616_A1_3,4
3289_79_A8_2,13
56185_914_E2_2,2
24505_342_D12_2,25
44840_550_C9_1,6 23
34729_373_A8_2,25 4
38568_475_G7_2,25 21
29507_254_E12_2,25
67097_1255_E5_1,3
2355_92_F3_3,0
26377_625_G2_2,25 0
7152_1667_G1_8_cr57e539bc3e931,6
46708_805_G3_2,25 0 21
72750_1582_B9_4,22 13 3
15273_165_F4_2,25
13392_1510_B4_1,21
57089_990_D5_1,0
34694_1327_E3_1,4 0
23535_216_E9_1,4
7927_75_E4_1,14
75363_1541_B6_1,26 4
5747_91_H4_2,0
39601_1240_C4_3,23
24743_241_B8_2,4
61444_1591_H8_2,0 21
63409_1274_D3_3,23 0
61180_1171_E3_4,25
5487_1772_H1_5,16 18 17 0
19687_967_D7_2,4
14272_160_F12_2,6
52210_si37_B3_1,23
52416_925_H2_2,4
41154_820_G8_1,23
49311_1336_H2_3,6
53644_1536_H3_2,25 0
1780_1_C6_1,0
53901_832_D11_1,25 0
38164_431_F10_2,25 23
14314_119_H10_2,22 0
65118_1200_C6_1,2
45278_562_G1_2,0
38502_635_A12_2,0
17151_621_C7_5,4
36029_601_D8_1,25
54246_903_F11_1,25 7
36543_1145_F8_2,25 0
43225_716_F1_1,25 0
56961_968_G4_1,25 0
58252_1772_E9_9,5
55146_1676_C10_3,25 3 21
76570_1680_E8_2,25
38497_452_F2_2,25 0 21
16845_166_E4_2,5 0
46290_804_H7_1,0
30262_270_F9_2,25
34506_396_C10_2,25 0
53012_926_F7_3,0
35_665_H5_2,21
7256_1207_B10_7,12
61441_1385_E7_1,25 13 4
36954_430_F12_6,5
42976_762_C2_2,2
49137_977_H6_2,0
43578_474_A12_3,12
71254_1406_A10_3,2
11739_89_F3_2,25
41928_484_A2_2,25
24322_197_B9_1,0
6040_27_H8_1,25 2
51830_787_A5_4,5
24648_239_F10_2,23 0
12107_97_A4_1,6
3456_159_F11_2,25 2
59605_1248_B11_1,0
2191_1772_C2_6,25 7 5
64014_1139_F10_4,7 0
49454_725_A6_3,0
37912_789_H2_3,0
21540_277_H3_1,25 0
499_58_B10_1,7
40371_1478_A9_2,22 25
42899_1070_H4_1,25 11 2
17983_143_C5_1,25 0 21
36168_453_E8_2,18
23344_369_C9_3,25 18 14
2920_58_B3_4,25 11
35848_398_E9_4,2
40090_494_C8_2,25 21
24376_196_B12_1,25 0
16438_131_F4_2,12 25 13 21
24174_213_D2_2,25 0
40736_754_F7_4,21 7
11692_610_G7_2,0
64645_1232_C12_2,7
29577_335_H10_1,25 21
46491_701_B9_1,13
46896_1653_D2_2,18
4322_646_A8_2,25 0
60347_1113_D6_2,25 6 23 1
7049_75_A6_1,25 0
2877_23_H8_1,6 2
51519_775_G4_2,2
38129_984_G12_1,0
10890_992_D8_1,25
44191_754_A2_5,0
40758_502_C6_3,7
43888_847_F1_2,23
41866_492_B7_2,25
36924_1509_B2_1,25
66960_1247_A12_5,22 25 18
31013_1721_D11_22_cr57ea9bd0bcff3,5 0
31531_333_G3_2,25 0
4652_670_E6_2,0
11038_50_A3_1,18
24406_226_H3_2,25 7 2 0
9026_47_C4_2,6
38562_449_B8_1,25 14
57316_1001_A5_1,0
42626_477_F3_2,2
43523_1404_E9_1,25 0
48789_812_C10_6,13
37425_449_F9_1,12 25
12510_172_C5_2,0
11218_52_C5_1,3
45378_740_D9_2,0
55416_909_E7_2,25 0
31670_329_C7_1,23
37940_1145_E1_6,25
53558_867_G8_1,25
46182_1687_E1_2,4
5835_16_D11_2,23
11337_85_C11_2,25
56736_919_E12_7,25 7
53341_1189_E3_1,25 0
28516_277_G9_1,25 4
55964_1000_H2_6,0
11318_1219_F6_5,23
61791_1248_A12_2,25
63357_1233_G4_3,7
23919_1395_B5_1,25
6128_111_G1_1,0
46863_1239_C3_2,22 0
1591_25_A7_1,18 14 4 0
26884_546_F10_2,12 21
30969_1134_H11_2,25 0
42682_859_C1_5,12 25 0
42979_530_G6_4,25 0
6913_9_G9_1,25 7 27
51134_1714_E3_2,6
64836_1246_H10_2,19 23 0
64875_1154_G6_1,19
38151_431_G10_1,7
41144_490_F4_2,22 25 7
16820_155_A3_1,19
21242_247_E11_2,0
69000_1416_G12_2,0
74275_1534_D3_7,2
46085_1663_E4_3,7
760_59_C1_1,25
67444_1237_H2_1,26 0
77225_1684_G8_1,25 5 0 21
23840_240_E2_1,25 1 0
10668_57_B12_1,25
59961_1338_A5_1,0
28564_548_G2_2,22 0 21
74108_1537_C7_1,26 0
41413_484_A3_4,11
62167_1194_G4_2,25 7
27806_230_C10_2,7 0 21
5968_34_F2_2,25 0
40347_520_H7_2,11
26868_1016_B9_3,22 13
47947_1470_B5_2,25 0
18900_155_D9_1,0
44038_501_C5_2,25 0
24201_972_G1_4,26 25
45244_738_E8_1,3
43495_555_C10_2,0
58323_1136_H4_2,11 0
40916_474_F9_3,12 25
25518_703_F3_2,6
40741_429_G11_2,3 0
26483_226_H11_1,23 21
39772_465_E8_2,25 21
3364_35_D9_2,25 6 5
59474_1171_B10_2,0
66105_1587_C12_1,25
18954_si28_E12_16,25
21139_1581_B5_2,7 2
30083_583_H5_1,4
50203_787_D8_1,22 25
64578_1258_D5_2,25
67637_1403_E1_2,25 2
46588_619_F2_1,25 11
35639_382_E9_2,11
31361_330_A10_1,23 3
36589_432_A10_4,2
8001_76_E10_1,6
62405_1191_D7_2,1 0
36941_408_D5_1,25 0
1173_50_H10_1,7 0
691_159_H1_1,25 2
51354_1125_B6_3,0
30964_393_D2_1,25 2
11795_88_G6_2,25
25770_259_D4_2,23
5933_59_B9_2,22 21
27270_546_H10_2,25 3
76520_1690_C9_3,25 23 21
28510_272_A2_1,25
58827_1159_A4_4,25
40304_455_C1_2,25
27453_508_C1_2,25
43410_701_E4_1,25 7
843_21_A8_2,12 7 5
41534_493_E4_6,25 14
38311_566_E10_1,25
50722_804_E10_1,2
40473_413_E11_2,0
55998_1158_C1_4,7
63596_1139_C5_1,19
31091_598_B5_1,25 7
2610_634_G7_1,21
10822_615_B3_1,22
16414_641_G8_1,25
6923_20_A1_1,6
14907_123_D1_1,25 4
37503_544_F10_2,5
23353_667_F5_1,25
41361_557_E11_2,25 21
19938_364_G6_2,25 21
58778_1308_D7_2,25
39993_846_F12_2,12 1
19716_183_C7_1,23
27509_230_H11_1,1 2
8797_176_G3_2,5
48432_759_A9_2,25 2
34609_433_A5_2,6 3
18133_176_C11_1,14 0
61872_1307_E8_5,25 7
7308_si27_C12_15,25
41814_682_E12_2,25 5 0 21
41386_1337_C2_2,7
6566_7_D8_2,25 0
20853_191_F9_1,4
7620_1745_D7_13_cr58062a3ed94ba,7
42828_689_B6_1,4
46708_742_A5_2,25 0 21
17931_149_G1_2,25 21
54699_si32_E8_3,0
44948_530_C11_2,25 0
22035_187_C10_1,25 5 0 21
49127_712_G8_1,7 0
7191_75_G2_1,25 0
64218_1303_G10_3,23
11507_613_D1_1,2
42515_491_E4_2,12 25 21
54551_957_D2_1,25 5
64312_1199_B7_6,22 0 21 27
61723_1135_A7_1,25 0
44330_619_E6_3,7 0
46629_846_F11_1,23
42617_900_C3_7,22 23 21
32154_411_C1_1,1
39349_467_A9_3,25 21
64111_1282_C5_1,16 0
70578_1325_C2_1,21
65520_1709_G10_18_cr58048405f00cf,18 23
55954_894_B10_2,0
56820_si25_A10_17,0
48280_712_H8_1,0
53341_1768_C5_22_cr594bb58b8f613,25 0
44329_984_C5_1,7
11384_108_B11_1,2
39129_471_A11_2,25 0
60536_1136_C10_4,25 7
39140_462_F4_1,0
23385_182_E7_2,23
66668_1255_C10_2,0
40294_671_D8_2,16 2
26092_si25_F2_3,0
27838_322_F4_1,2 0
12618_102_D4_1,23
7397_110_B5_1,0
17905_151_E9_1,2
24089_si27_F6_11,23
36111_450_H8_2,25
29912_327_F5_2,0
37560_432_H1_3,25 0
69593_1339_D11_3,21
44882_545_F7_2,19
43275_1179_H4_4,0
51280_si3_C3_3,0
60705_1219_B1_2,25
14459_1669_D2_1,3
16610_si32_F10_20,0
37413_605_F3_2,2
9208_973_F11_2,25
51150_864_B4_1,25 21
63185_1186_E12_1,25 2
63324_1487_G6_4,23
14362_1582_H1_2,23
74057_1550_E4_1,0
58075_975_B2_1,22 0
1478_54_A11_2,25 21
30843_1721_H4_17_cr57eab5c980767,5
57648_1208_H11_3,0
64246_1169_D12_3,19
29585_282_B11_1,19
36178_392_B2_1,25
22840_236_H8_2,25 21
44845_580_A2_2,25 0
8462_1144_G2_4,25
61726_1102_B6_4,22
17340_138_D12_1,1
54376_903_H2_3,7 0
43546_759_E8_6,25 0
32023_790_H3_1,25
21052_1717_C4_23_cr57f5067cc8f1d,16 3
26425_230_D4_2,25
40656_1518_A6_1,22 25 21
34684_433_B4_4,25 0
58182_1596_A3_5,25 0
41216_493_H8_1,0
43578_510_A12_5,12
35073_378_B5_2,25
26728_607_G6_2,2
42674_506_H6_2,25 2
60596_1259_E3_5,19
68896_1587_B3_2,25 5 0
29992_1198_F1_4,25 0
31770_900_D8_1,13 4
37673_1105_A3_1,4 0
45606_559_A10_2,25
55760_879_E9_1,7
18319_si3_G2_5,0
60019_1661_C10_3,23
69835_1511_F10_2,0
29266_si37_A3_3,25 6
49076_1393_C5_5,19 2
76182_1702_A9_14_cr57eab56ae70a5,25 13 21
49174_911_G5_6,25 7
35936_566_G3_5,25
64934_1154_C5_2,5 0
42289_468_E4_2,0 21
4595_710_A1_3,0
18096_145_D6_2,0
44714_527_H4_2,23
58525_1014_H2_1,19
36122_824_H3_1,5 0
27218_230_H4_2,25 0
55861_958_C7_1,5 0
40924_408_G2_5,7
37012_1431_B3_4,0
52052_822_G1_1,7 0
6144_8_A6_2,25 7 0 21
23119_217_E1_1,25 14
8663_632_D4_1,25 21
8900_si37_F3_5,0
45456_792_F5_2,5 0
65307_1265_G7_2,0
35655_1685_F12_2,2
7780_624_D1_2,0
26853_912_C9_2,0
7859_46_B8_1,6
26324_1203_A7_2,0
45144_1125_C8_1,0
15004_1257_H3_1,0
50531_1162_D2_1,4
43850_545_B4_2,0
5914_111_B4_1,25 1
52294_1036_A1_1,0
53790_832_A8_2,0
40383_411_D11_1,25
23048_264_B4_2,23 0
63598_1168_F7_1,25
14133_105_H9_1,6
4059_60_H11_1,25 13
36799_595_H5_2,4
10525_1046_C5_1,0 21
63464_1522_C4_2,0
54285_877_H7_2,0
37413_608_F3_1,2
7979_21_G2_2,25 2
67970_1374_D5_1,12
45461_551_B4_1,0
57201_1037_E10_1,19 25
16388_946_A9_1,0
77849_1706_F5_23_cr57ee15f8f0e78,23
16586_132_A6_2,21
27183_212_F12_2,25
20673_618_A8_2,12 25 21
36514_632_E3_2,25 7 2
61136_1192_F9_1,25
60710_1127_C8_1,0
28926_332_D9_4,0
39905_465_E9_3,25 2
53772_833_G11_1,19
39380_421_H10_6,25
49906_740_D7_2,25
51690_915_C1_2,2
50345_712_B7_3,23
17199_177_E6_1,25 21
42032_758_F8_1,25 0
35225_372_E3_1,23
54971_859_A7_2,5 0
4112_14_B2_2,0
39991_456_A7_2,25
37775_537_D5_2,1
68274_1263_E10_3,23
37867_422_E3_2,25 7 0
35028_563_F11_1,5 0
49341_1496_A5_4,2 21
48479_695_E5_3,23 2
56131_917_A4_2,25
42396_754_B10_5,21
45120_692_G9_5,25 0 21
55748_873_C3_5,25 7 0
31446_860_A2_1,25 0
36049_415_C2_1,25 0
18398_971_B6_2,25 0
49014_793_G1_2,0 21
943_15_B12_1,2
61088_1149_D9_1,7
14865_172_A7_1,0
41943_697_F1_2,4 0
38325_579_C4_1,25 0
18991_154_C4_1,23
6408_8_E7_1,25
11082_1584_C4_6,16 17 0
16787_656_D4_1,13 21
41382_474_G1_1,23
39230_416_G11_1,25 23
31670_332_C7_2,23
71195_1343_A2_3,13 21
50938_829_F10_2,0
31255_405_C4_1,25 7 4 21
27484_1000_H11_1,1 2
46733_823_F9_1,13 0
38291_455_H2_1,25 0
41593_684_B6_2,25 0
17472_971_F4_1,4
52818_915_B5_1,0
38854_416_E12_2,1
5079_634_F5_2,22 21
42112_469_B11_1,23
9624_931_F6_2,25 23 0
41598_558_F6_1,25 14
58525_1014_H2_2,19
39900_470_C2_2,7
49582_784_D6_2,23 5 0
77907_1684_H2_1,20
58379_1147_B6_1,0
66330_1587_F11_5,19 0
71955_1351_F8_3,25
39496_417_H3_1,25 0
59602_1017_A11_6,0
65709_1233_G8_1,4
66783_1338_E10_2,7
67133_1237_B6_5,0 21
56480_935_G5_4,25 0
28182_279_B12_1,7
47833_1365_D4_2,23
70963_1385_C3_2,0
50306_899_D9_1,0
3815_628_F6_2,25
55258_1572_G5_3,25
38852_436_B9_1,25
40698_416_E8_2,25 21
39911_454_C6_1,25
60740_1375_D12_1,22
62101_1271_A10_5,6
53363_865_H3_2,25
1403_39_C5_2,0
2871_38_H5_1,5
68554_1351_D3_6,7 21
49286_1252_B4_2,22
39486_1142_B6_3,25
24205_224_D10_1,25 15
62294_1573_A9_1,25 0
51931_987_F7_1,0
74599_1751_G4_5_cr57fd2fa615234,0 21
25122_672_G5_4,22 21
53453_1047_F5_3,0
11271_87_D12_2,25 0 21
65197_1772_G8_4,19 3
2717_61_B10_2,25 11 0
59378_995_C6_1,0
34635_911_C12_1,19 25 11
21661_1401_E7_2,5 0
62478_1148_C11_1,25
19946_185_G7_1,25
11536_638_H2_2,25
63387_1151_D10_1,6
50646_769_G10_2,25 0
59151_994_G9_1,23
32095_642_A11_1,25 4 0
25735_241_A10_2,25 0
70386_1351_E6_4,23
51785_757_G1_1,25 22 21
25735_240_A10_2,25 0
36452_440_F9_1,0
2773_652_E12_1,23
43251_480_C6_1,12 25 11
3801_628_G5_1,0
36809_423_E11_1,3
66070_1318_G2_6,0
39492_462_F6_2,25
6773_si10_F6_2,25
61400_1112_A6_1,21
30609_371_F9_1,22 0 21
54695_859_E12_2,25 2
38737_452_F8_1,7 0
46997_1150_C7_5,25
46796_837_H5_5,0
46290_si29_A9_3,0
29627_1060_B6_6,25 0
8609_1124_B8_6,2
18762_954_E11_2,14 1
51884_1056_H2_1,21
1233_54_E10_2,19 4 0
43879_765_H1_2,25
40869_579_C1_2,25 0
46387_800_A5_1,0
8209_1291_G1_2,25 0
68664_1364_B4_1,19 0
41034_504_C4_1,7
28428_497_B9_2,25 0
38021_423_G4_1,3
35321_630_C12_2,23
66222_1217_F7_2,2
55675_898_F11_1,0
40779_1494_A4_1,23 0
50499_866_F4_2,25 18
40530_1162_D6_2,25 21
14946_172_A12_1,8
36515_419_A6_1,25 7 2
17286_138_G9_1,25 0
40755_840_C12_1,6 1 2
36512_599_D1_2,25 0 21
72448_1518_B4_1,25 0
1580_1625_H2_1,21
53564_1368_G7_7,12 21
41738_468_H5_4,25 21
42816_490_H3_1,4
47740_714_B3_3,0
39332_416_E7_1,25 7
29534_326_F4_2,0 21
9208_968_F11_1,25
17956_173_D12_2,22
47114_737_D3_2,25
64578_1392_B2_2,25
11122_1216_A2_5,4
29125_372_A9_1,7
14845_353_F5_1,6 23
51048_987_D3_2,25 21
20904_399_E2_3,25 0
50733_686_E3_1,25
68429_1414_H6_2,16 0
58874_1006_B8_1,25
45901_603_C8_1,23
36354_406_A11_1,7
66483_1213_A10_1,25
54973_862_H6_1,25 0
55754_874_G10_2,7
28863_295_B11_2,0
52902_782_G11_4,0
54512_856_F9_1,0
48085_794_H1_1,23 0
68537_1288_A9_1,5 3
42809_547_F4_2,25 0
30155_405_E6_1,25 21
15608_1773_G10_2,25
52611_1697_G5_2,7
285_23_H1_1,25
10650_44_G7_1,25 2
62260_1405_C11_6,6
31519_761_E2_1,2
28190_1161_B4_2,2
72065_1547_C10_2,23 0
54843_1137_F3_1,0
12380_99_F1_2,25
75591_1718_H2_3_cr57f3d6dfd578a,21
52726_1788_B8_27_cr5971fa7f09bab,25 23 2
56000_918_H5_1,0
21191_190_A8_2,19 21
56837_935_G1_1,25
25040_213_C8_2,25 0
27183_214_F12_2,25
48379_804_G5_1,5 3
63084_1223_E9_1,23
25404_674_A8_5,25 0
6427_17_D7_2,25 20
30160_365_H5_3,25 0
54097_1742_D4_23_cr5804932698cce,6
35365_si30_A3_3,0
8900_100_H6_2,0
11222_87_B7_2,7
32062_603_D12_1,25
36596_432_D11_4,0
27901_271_D8_1,25
28722_257_F12_2,25 4
40063_539_D2_1,25 21
36678_430_E7_1,25
40036_534_B8_1,12 0
62300_1734_G7_3,7 0
19790_221_A5_1,25 0
51575_820_D1_1,25
64657_1320_D3_1,23
40205_1055_F2_4,25 0
9035_47_E4_2,25 7 2
40441_417_D11_1,7 4
7716_91_A6_1,25 0
4200_967_D8_1,25 2
13371_1222_B7_1,18
28588_282_A7_2,23
54084_1036_C5_1,0
52351_819_A6_1,25 23
27230_290_G6_2,25 0
35225_372_E3_2,23
45487_776_D4_1,7 1 0
60841_1105_G11_2,0
56613_958_D3_2,2
30054_1496_E7_5,2
40856_1000_H5_2,2
3392_19_H4_1,12 25 0
49518_694_A11_1,19
2561_56_B11_2,25
41763_488_E6_2,25 23
70882_1398_F9_6,12 1 21
52855_835_D2_2,16 14 17
23783_236_D11_2,25 5 0
28453_256_H5_1,0
813_39_C2_2,25 11
54246_903_F11_2,25 7
40188_415_A3_2,7
69773_1346_F4_2,21
11133_108_A8_2,25 13
64495_1186_E9_1,25
4845_69_B3_1,0
12710_99_F2_2,7
40946_484_B10_2,20 4
66648_1376_C8_4,19
11392_90_D4_2,25
10807_49_E12_2,7
51576_783_E6_2,25 0 21
48126_800_A10_2,25
55972_873_F1_1,25 16
996_54_A9_2,25 4
20116_190_H10_2,0
62659_1192_D12_3,23
57803_1259_C4_2,5
2926_111_C2_2,0
54559_906_C11_1,0
45119_545_A8_2,23
34555_378_F2_2,0
75192_1656_H5_5,27
56077_957_G10_2,25 21
71155_1382_C3_1,25
12035_1401_B5_4,5 0
24792_224_B7_1,25 11
55256_874_F7_2,7 23
38690_455_A9_3,25 0
8398_1721_C2_22_cr57ea99234421a,23
47457_780_F11_2,2 0
57224_980_B6_3,0
7458_44_E4_1,25 7 21
37889_410_G4_2,3
36661_si29_B12_3,0
58814_1009_F8_4,0
55475_898_E7_2,25
39710_1281_B4_2,0
69042_1581_C9_7,0
30262_270_F9_1,25
49584_805_G7_1,14
27243_1130_G4_2,7
7931_161_B3_2,25
12720_200_B4_2,6
70941_1378_B9_6,12 5 21
43015_530_H6_3,7
64396_1156_H8_1,5
6628_8_E8_2,4
40016_1418_F5_3,1 0
41302_601_D9_4,25 21
43874_1281_F8_1,21
18747_971_H3_2,6
62405_1282_D9_3,1 0
71802_1347_H2_5,25
16939_132_D9_1,25
53969_833_C5_1,25 11
42642_640_B12_2,19
8423_564_E7_2,5 0
67188_1623_F9_3,21
25293_1042_B3_1,25 7 0
3227_88_G7_2,7
20375_191_D11_1,25 21
66973_1274_A12_2,24
18762_956_E11_3,14 1
50033_784_B10_2,25
53385_806_G7_1,0
63999_1194_B1_1,0
44222_1038_D3_2,25 0
19799_si25_F5_12,4
14529_166_B1_2,19
20668_614_H7_2,7
46644_1386_A12_1,2
62220_1171_F8_4,0
48233_749_B12_1,23
54424_984_H1_1,25 0
36325_453_C10_1,6
11222_85_B7_1,7
39946_si29_F10_14,23
56606_917_C7_2,25
33767_971_D11_2,25 0
15104_126_F5_1,6
30362_602_A12_2,5
9134_298_G8_2,25 21
22133_191_A4_1,5 0
18462_115_E10_1,2
11286_352_H1_2,4
17205_134_F8_1,25
73828_1409_F12_1,6 20
26303_214_A2_2,1 2
932_1034_H5_3,2
26425_231_D4_1,25
42768_479_B2_2,23
42560_527_E8_2,25
55888_1752_E12_3_cr5804bff569b9f,4
